1.000637803851936014e-06 3.550940802567102696e-06 2.028964822486009148e-08 1.137957325421539358e-07 1.089723912143884265e-07 5.299340104932034422e-06
1.530238057708647738e-05 9.620285537568194761e-07 1.226299072147555506e-06 6.410232464524885220e-05 2.288537634128287505e-06 1.486853557758660189e-06
1.069937693458397013e-03 3.146046529812779404e-07 8.827849378341519205e-06 5.867182666772178034e-06 1.370566211971032343e-04 3.416641789296758739e-06
1.826459948462550165e-01 1.383069832517184149e-02 1.383952574538699874e-02 1.364437910320987456e-02 1.242279030413579767e-02 3.170545091820728845e-03
1.832700823540275026e-01 1.826624312086854440e-01 1.826925888531202857e-01 1.829230733850602530e-01 1.839791482379789511e-01 1.829399308638098853e-01
1.829623111315551165e-01 1.830088641554161177e-01 1.828245729372289241e-01 1.826642989382004090e-01 1.826959744809768527e-01 1.831590166350901550e-01
