6.791778944548233776e-02 3.090314463515795793e-02 2.407338292639056403e-03 5.474641319189752029e-04 3.636831462701912250e-04 2.081973330012204830e-04
6.193233633687705159e-02 1.253193565208347328e-02 1.351352659395518331e-03 2.670634765108552433e-04 1.533899084525699021e-04 9.968515354440870592e-05
1.093217862737719953e-01 3.201594731595008847e-02 1.973436684702067467e-03 2.601172933615144732e-04 1.186559301286004914e-04 6.726641676893016085e-05
1.859524860700495497e-01 4.990095046132017598e-02 1.402280643151805443e-02 3.299900424538839989e-03 3.169578458116436431e-03 3.072948925239268273e-03
1.860374480680932197e-01 1.847899663555223893e-01 1.847934704130438921e-01 1.387234901452409283e-02 1.385218099900753508e-02 6.368532176420560985e-03
1.849190484009836932e-01 1.847910951127351709e-01 1.847921623232268995e-01 1.847914547675887642e-01 1.847971702612226097e-01 1.847957760139233852e-01
