5.534319669209253334e-08 2.463387090756441467e-06 1.345913915429264307e-06 2.744868652371224016e-07 2.197195863118395209e-05 3.373239962911611656e-07
1.809798249041705276e-07 4.857941604541338165e-08 3.403151140446425416e-06 2.985023456858471036e-06 2.675110124528146116e-07 8.307328243972733617e-06
2.051656774710863829e-04 5.476310604990430875e-08 2.215045606135390699e-05 1.977835609068279155e-06 1.686647738097235560e-05 9.808929462451487780e-06
3.186263609677553177e-03 2.781287068501114845e-03 2.622279571369290352e-03 1.077300868928432465e-03 1.112270285375416279e-03 1.477532670833170414e-03
2.340183556079864502e-01 1.724635809659957886e-02 1.607718020677566528e-01 2.104324698448181152e-01 1.482939906418323517e-02 1.642660349607467651e-01
1.482248455286026001e-01 1.723759174346923828e-01 1.682573258876800537e-01 2.828379273414611816e-01 1.915262490510940552e-01 2.221132665872573853e-01
