7.766523641707375283e-05 7.824345429651501462e-05 7.877818961722792197e-05
5.242410184349119873e-05 5.308088852215950726e-05 5.195564642674800620e-05
7.711449152566907778e-05 7.805641242333521512e-05 7.757567301993096589e-05
5.703286660461150218e-05 5.963499732304597829e-05 5.925652719582250939e-05
6.240876264395100504e-05 6.001415843898842207e-05 6.032013981230220309e-05
