1.583228345038509158e-05 1.568557275664745173e-05 1.611773751505356689e-05
4.609532403175184109e-05 4.436246080040195879e-05 4.496882963551358201e-05
8.705992429602446461e-05 8.740742951794075758e-05 8.567875981610978506e-05
2.180027627349851203e-05 1.790739737002364180e-05 1.867967124597962901e-05
4.480267129169800578e-05 4.312648301301705463e-05 4.322988571902942640e-05
