2.383147347774503170e-07 1.737464521036855923e-07 1.773812182204710711e-07
1.913148223070050592e-07 2.273971174644117625e-07 2.070342035672129080e-07
4.329792193041490206e-10 1.024650366147788751e-08 6.034838957291108953e-09
1.346705903585519222e-08 3.461711380216691353e-08 2.113690127396328179e-08
9.185835291543377151e-07 1.009924781884647204e-06 1.036254517010348842e-06
