6.135032145460582714e-05 6.555742469395740629e-05 6.438574987221712387e-05
6.865893275457592149e-05 6.752024765641141441e-05 6.619053721649450334e-05
6.160279269722753089e-05 6.233442405279650180e-05 6.303826896708021805e-05
6.675809719212597027e-05 6.735699218426588226e-05 6.844194730794411481e-05
6.972779865690371839e-05 6.636088577761200646e-05 6.745937567447682999e-05
