4.547650605591162909e-32 6.251345584692728130e-32 6.931956666646942463e-32 6.603933518342187616e-32
1.381652199380352398e-31 1.583379909246128287e-31 1.431762422359778141e-31 1.385234474546258609e-31
3.563170193540207731e-31 2.946720240467154039e-31 2.753078484379544308e-31 2.712933098842451095e-31
5.789015431815450331e-31 5.246628591821235331e-31 4.823748939183419799e-31 5.003313222949874872e-31
7.103791280967657086e-31 9.716522310097258203e-31 7.285595941956865890e-31 8.645759985190846824e-31
