2.958595524974442781e-32 6.829342123801373178e-32 7.581536784048144965e-32 6.943233855324217099e-32
2.379022912819407465e-31 1.349404857182484015e-31 1.575664086475397848e-31 1.524198215433173711e-31
2.006481483772815112e-31 2.676177267162310440e-31 2.787347554878974768e-31 2.775258763468117262e-31
6.988447519505226967e-31 4.669467092666530700e-31 5.816380000862789321e-31 5.594815815254496304e-31
4.944759942432183389e-31 6.435646998997977823e-31 8.486199266037584369e-31 7.743862170328954705e-31
