6.187978304762501420e-32 5.717682885555010602e-32 6.556609458723898232e-32 6.378323326375975450e-32
1.654288923251173456e-31 1.197947733021122192e-31 1.327083683513113695e-31 1.356447289091242060e-31
2.810182253793295376e-31 3.079541762572355548e-31 2.330735974347545684e-31 2.637112722076493182e-31
2.276453896948412356e-31 4.122876844270808149e-31 4.923378686034686135e-31 5.014864424374310467e-31
1.130837196302345156e-30 9.893283394989563473e-31 7.917315975313589826e-31 7.212215321227639147e-31
