5.595876722117718205e-32 7.902649590787628375e-32 7.121150182270563563e-32 7.007625956282203276e-32
1.144801409659416887e-31 1.239887915726257398e-31 1.431977234460673652e-31 1.521463978499664896e-31
3.380613415879044599e-31 2.958285613764660174e-31 2.764524260524841530e-31 2.653709962362481425e-31
3.258106010581473754e-31 5.576046361687764231e-31 4.808799895810619883e-31 4.879029044495401774e-31
8.251209573016222871e-31 7.896693021277409103e-31 7.993101339934245015e-31 8.387839795742429630e-31
