6.440424086121364553e-32 7.004911204828367114e-32 7.270771707882349518e-32 7.006219185302319594e-32
1.060814689281866089e-31 1.430966657424443622e-31 1.518567217433340115e-31 1.494761486053874617e-31
3.600581722427796282e-31 2.773860403143679748e-31 2.869357758039184423e-31 2.901719769844963958e-31
4.035318507817475438e-31 4.623306738493228844e-31 5.043716048786005021e-31 4.994486892062859176e-31
5.481662836891541252e-31 7.157820005792154219e-31 7.506539808737231645e-31 7.846029245808638082e-31
